food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary,recommend_score
ground bison cooked,448,21.6,8.7,0.0,0.0,63.6,0.0,177.5,0.2,0.01,59.166666666666664,43.49999999999999,33.23076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.493925
strawberry topping,53,0.096,0.071,13.9,5.7,0.014,0.1,0.0,0.099,0.00495,0.0,0.355,0.1476923076923077,4.633333333333334,0.4,57.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4938158969780219
lemon juice,54,0.6,0.06,16.6,6.1,0.9,0.7,0.0,0.046,0.0023,0.0,0.3,0.923076923076923,5.533333333333334,2.8,61.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.49366681593406586
peanut butter sandwich cookies,67,3.0,0.7,9.2,5.0,1.2,0.3,0.0,0.098,0.0049,0.0,3.4999999999999996,4.615384615384616,3.0666666666666664,1.2,50.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4936335796703296
chocolate soda,207,0.0,0.0,52.6,52.6,0.0,0.0,0.0,0.031,0.00155,0.0,0.0,0.0,17.533333333333335,0.0,526.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4932740892857143
sugar wafers with creme filling,51,2.3,1.2,7.1,4.3,0.4,0.2,0.0,0.06,0.0029999999999999,0.0,6.0,3.5384615384615383,2.3666666666666667,0.8,43.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4930818956043955
vinegar oil dressing,72,8.0,1.5,0.4,0.4,0.0,0.0,0.0,0.076,0.0038,0.0,7.5,12.307692307692308,0.1333333333333333,0.0,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4928066648351648
blue cheese dressing,71,7.7,1.2,0.7,0.5,0.2,0.045,4.7,0.2,0.01,1.5666666666666669,6.0,11.846153846153848,0.2333333333333333,0.18,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.49273360805860805
lamb lungs cooked,431,11.8,4.0,0.0,0.0,75.7,0.0,1082.0,0.3,0.015,360.66666666666663,20.0,18.153846153846153,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง,0.49244793956043953
turnips raw,51,0.2,0.074,11.8,7.0,1.6,3.3,0.0,0.1,0.005,0.0,0.37,0.3076923076923077,3.933333333333334,13.2,70.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.49179766483516485
pina colada,245,2.7,2.3,32.0,31.5,0.6,0.4,0.0,0.089,0.00445,0.0,11.5,4.153846153846154,10.666666666666668,1.6,315.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4913127788461538
turbinado sugar,18,0.0,0.0,4.6,4.6,0.0,0.0,0.0,0.008,0.0003999999999999,0.0,0.0,0.0,1.5333333333333332,0.0,46.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.49128271428571424
peppercorn dressing,76,8.2,1.4,0.5,0.3,0.2,0.0,6.6,0.1,0.005,2.1999999999999997,6.999999999999999,12.615384615384617,0.1666666666666666,0.0,3.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.49127568681318684
cream of celery soup,181,11.2,2.8,17.7,3.4,3.3,1.5,27.7,1.3,0.065,9.233333333333334,13.999999999999998,17.23076923076923,5.8999999999999995,6.0,34.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.49087696886446885
agave syrup,21,0.081,0.0,5.3,4.7,0.025,0.01,0.0,0.09,0.0045,0.0,0.0,0.1246153846153846,1.7666666666666668,0.04,47.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.49084413461538456
caesar dressing,80,8.5,1.3,0.5,0.4,0.3,0.036,5.7,0.2,0.01,1.9,6.5,13.076923076923078,0.1666666666666666,0.144,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4905623626373626
root beer,202,0.0,0.0,52.3,52.3,0.0,0.0,0.0,0.068,0.0034,0.0,0.0,0.0,17.43333333333333,0.0,523.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4904030714285715
pork backfat,3683,402.3,146.1,0.0,0.0,13.2,0.0,258.6,0.064,0.0031999999999999,86.20000000000002,730.5,618.9230769230769,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.48997599999999997
yogurt,92,4.9,3.1,7.0,7.0,5.2,0.0,19.5,0.005,0.00025,6.5,15.5,7.538461538461538,2.3333333333333335,0.0,70.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48978109203296705
oatmeal cookies,113,4.5,1.1,17.2,6.2,1.6,0.7,0.0,0.1,0.005,0.0,5.500000000000001,6.923076923076923,5.733333333333333,2.8,62.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4896108516483516
chicken pot pie,598,34.6,12.6,57.3,7.2,14.6,3.0,51.3,1.2,0.06,17.099999999999998,63.0,53.23076923076924,19.1,12.0,72.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.48958571428571424
baked apple pie mcdonalds,91,4.4,1.1,12.3,4.9,0.9,0.6,0.0,0.076,0.0038,0.0,5.500000000000001,6.76923076923077,4.1000000000000005,2.4,49.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4889522692307692
plantain cooked,179,0.3,0.1,48.0,21.6,1.2,3.5,0.0,0.079,0.0039499999999999,0.0,0.5,0.4615384615384615,16.0,14.000000000000002,216.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.48879455082417583
barbecue sauce kraft,28,0.053,0.013,6.5,5.2,0.1,0.032,0.0,0.2,0.01,0.0,0.065,0.0815384615384615,2.166666666666667,0.128,52.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48856346153846153
skittles wild berry mars,249,2.6,2.6,56.3,47.1,0.1,0.0,0.0,0.036,0.0017999999999999,0.0,13.0,4.0,18.766666666666666,0.0,471.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.48852221428571435
skittles original mars,251,2.7,2.6,56.3,47.0,0.1,0.0,0.0,0.025,0.00125,0.0,13.0,4.153846153846154,18.766666666666666,0.0,470.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4885153502747253
skittles tropical mars,251,2.7,0.0,56.3,47.0,0.1,0.0,0.0,0.095,0.00475,0.0,0.0,4.153846153846154,18.766666666666666,0.0,470.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4884891002747253
chocolate soymilk,153,3.7,0.6,24.2,19.1,5.5,1.0,0.0,0.1,0.005,0.0,3.0,5.6923076923076925,8.066666666666666,4.0,191.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4884487637362638
margarine with yoghurt,88,9.8,1.9,0.073,0.0,0.058,0.0,0.0,0.018,0.0008999999999999,0.0,9.5,15.076923076923077,0.0243333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48792704120879116
yogurt parfait,125,1.5,0.8,23.6,17.4,5.0,1.6,4.5,0.048,0.0024,1.5,4.0,2.307692307692308,7.866666666666668,6.4,173.99999999999997,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.48785287912087916
eggplant raw,115,0.8,0.2,26.9,16.2,4.5,13.7,0.0,0.028,0.0014,0.0,1.0,1.2307692307692308,8.966666666666665,54.79999999999999,162.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4877230164835165
pineapple orange juice,125,0.0,0.0,29.5,29.0,3.3,0.3,0.0,0.069,0.00345,0.0,0.0,0.0,9.833333333333332,1.2,290.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4876526964285714
green tomato,42,0.4,0.024,9.3,7.3,2.2,2.0,0.0,0.055,0.00275,0.0,0.12,0.6153846153846154,3.1000000000000005,8.0,73.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48736399038461536
white sugar,19,0.0,0.0,5.0,4.9,0.0,0.0,0.0,0.012,0.0006,0.0,0.0,0.0,1.6666666666666667,0.0,49.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48735264285714286
pheasant breast raw,484,11.8,4.0,0.0,0.0,88.7,0.0,211.1,0.1,0.005,70.36666666666666,20.0,18.153846153846153,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.4872372252747253
fruit n yogurt parfait mcdonalds,156,1.9,0.044,30.9,19.1,4.1,1.5,7.5,0.065,0.00325,2.5,0.2199999999999999,2.923076923076923,10.3,6.0,191.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4871954052197803
ranch flavor tortilla chips,992,48.8,7.0,124.2,6.0,14.2,7.9,0.0,1.0,0.05,0.0,35.0,75.07692307692308,41.400000000000006,31.6,60.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.487125
tomato soup canned,139,3.3,1.8,22.6,16.5,6.3,1.5,10.1,0.5,0.025,3.3666666666666663,9.0,5.076923076923077,7.533333333333333,6.0,165.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.48649748168498164
kiwifruit green,42,0.4,0.095,10.1,6.2,0.8,2.1,0.0,0.096,0.0048,0.0,0.475,0.6153846153846154,3.3666666666666663,8.4,62.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4863486153846154
soy margarine,88,9.9,3.2,0.0,0.0,0.0,0.0,0.0,0.1,0.005,0.0,16.0,15.230769230769232,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48601744505494504
corn tamale,309,12.0,4.4,44.3,12.3,5.8,5.3,0.0,0.5,0.025,0.0,22.000000000000004,18.461538461538463,14.766666666666667,21.2,123.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.48542239010989013
raisin bran crunch kelloggs,90,0.5,0.0,21.2,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,7.066666666666667,0.0,90.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4844093406593406
caramel with nuts chocolate coated,66,2.9,0.7,8.5,5.8,1.3,0.6,0.0,0.041,0.00205,0.0,3.4999999999999996,4.461538461538462,2.833333333333333,2.4,57.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48348737225274724
chicory roots,65,0.2,0.052,15.8,7.9,1.3,1.4,0.0,0.055,0.00275,0.0,0.26,0.3076923076923077,5.266666666666667,5.6,79.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48256453983516484
barbecue sauce bulls eye,27,0.1,0.028,6.4,5.6,0.1,0.2,0.0,0.2,0.01,0.0,0.1399999999999999,0.1538461538461538,2.1333333333333337,0.8,55.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4814497252747253
tomato sauce,59,0.7,0.1,13.0,8.7,2.9,3.7,0.0,0.083,0.00415,0.0,0.5,1.0769230769230769,4.333333333333334,14.800000000000002,86.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48135623763736257
white beans raw,673,1.7,0.4,121.7,4.3,47.2,30.7,0.0,0.051,0.00255,0.0,2.0,2.6153846153846154,40.56666666666667,122.8,43.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4812940618131868
honey mustard dressing,70,6.1,0.8,3.5,2.4,0.1,0.057,4.4,0.019,0.00095,1.4666666666666668,4.0,9.384615384615383,1.1666666666666667,0.2279999999999999,24.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48119159294871794
barbecue sauce,29,0.1,0.009,6.9,5.7,0.1,0.2,0.0,0.2,0.01,0.0,0.045,0.1538461538461538,2.3,0.8,57.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48109258241758246
lentils raw,678,2.0,0.3,115.4,3.9,49.5,58.6,0.0,0.039,0.00195,0.0,1.5,3.076923076923077,38.46666666666667,234.4,39.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48097988049450546
soursop,149,0.7,0.1,37.9,30.5,2.3,7.4,0.0,0.024,0.0012,0.0,0.5,1.0769230769230769,12.633333333333333,29.600000000000005,305.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.48080693406593406
chocolate coated donut,81,4.5,2.4,9.2,4.8,0.9,0.3,3.4,0.099,0.00495,1.1333333333333333,12.0,6.923076923076923,3.0666666666666664,1.2,48.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.480742179029304
chocolate fudge syrup,67,1.7,0.8,12.0,6.6,0.9,0.5,0.2,0.084,0.0042,0.0666666666666666,4.0,2.6153846153846154,4.0,2.0,65.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.480722163003663
chocolate chip cookie,63,2.8,1.4,9.3,5.3,0.5,0.3,0.0,0.047,0.0023499999999999,0.0,6.999999999999999,4.3076923076923075,3.1000000000000005,1.2,53.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48042468269230765
dessert wine dry,760,0.0,0.0,58.4,5.5,1.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,19.466666666666665,306.0,55.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.48
red white currants,63,0.2,0.043,15.5,8.3,1.6,4.8,0.0,0.056,0.0028,0.0,0.215,0.3076923076923077,5.166666666666667,19.2,83.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4791713076923077
chum salmon cooked,474,14.9,3.3,0.0,0.0,79.5,0.0,292.6,0.2,0.01,97.53333333333332,16.499999999999996,22.923076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง,0.4790678571428571
ground chicken cooked,474,27.4,7.8,0.0,0.0,58.4,0.0,268.6,0.2,0.01,89.53333333333335,39.0,42.15384615384615,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.4790678571428571
oriental radish raw,61,0.3,0.1,13.9,8.5,2.0,5.4,0.0,0.014,0.0007,0.0,0.5,0.4615384615384615,4.633333333333334,21.6,85.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47889035439560435
vegetable juice,53,0.2,0.071,11.1,7.9,1.5,1.9,0.0,0.1,0.005,0.0,0.355,0.3076923076923077,3.7,7.6,79.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4781905219780219
pinto beans raw,670,2.4,0.5,120.7,4.1,41.3,29.9,0.0,0.036,0.0017999999999999,0.0,2.5,3.692307692307692,40.233333333333334,119.6,41.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47793704945054943
black beans raw,662,2.8,0.7,121.0,4.1,41.9,30.1,0.0,0.065,0.00325,0.0,3.4999999999999996,4.3076923076923075,40.33333333333333,120.4,41.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4778822184065934
french dressing reduced fat,37,2.2,0.2,4.7,4.6,0.072,0.2,0.0,0.072,0.0035999999999999,0.0,1.0,3.384615384615385,1.5666666666666669,0.8,46.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4776312417582417
gourd cooked,100,0.6,0.035,25.5,9.2,1.2,5.2,0.0,0.065,0.00325,0.0,0.175,0.923076923076923,8.5,20.8,92.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4771954052197802
margarine with salt,100,11.3,2.1,0.017,0.0,0.031,0.0,0.0,0.1,0.005,0.0,10.500000000000002,17.384615384615383,0.0056666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47710824175824174
vanilla sandwich cookie,72,3.0,0.4,10.8,5.9,0.7,0.2,0.0,0.044,0.0022,0.0,2.0,4.615384615384616,3.6000000000000005,0.8,59.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47676097252747246
chihuahua cheese,494,39.2,24.9,7.3,7.3,28.5,0.0,138.6,0.8,0.04,46.2,124.5,60.30769230769231,2.433333333333333,0.0,73.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.4766642857142857
after eight mints nestle,36,1.0,0.7,6.7,5.6,0.1,0.2,0.0,0.025,0.00125,0.0,3.4999999999999996,1.5384615384615383,2.2333333333333334,0.8,55.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47627359203296704
passion fruit juice purple,148,0.4,0.064,35.7,35.2,1.7,0.5,0.0,0.084,0.0042,0.0,0.32,0.6153846153846154,11.9,2.0,352.00000000000006,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4761745439560439
prune puree,46,0.02,0.038,11.7,7.0,0.4,0.6,0.0,0.036,0.0017999999999999,0.0,0.19,0.0307692307692307,3.9,2.4,70.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.476041445054945
margarine,102,11.5,2.2,0.018,0.0,0.037,0.0,0.0,0.091,0.00455,0.0,11.000000000000002,17.692307692307693,0.0059999999999999,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4760217815934066
eggnog,224,10.6,6.6,20.4,20.4,11.6,0.0,149.9,0.1,0.005,49.96666666666667,32.99999999999999,16.307692307692307,6.799999999999999,0.0,204.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ | ไขมันอิ่มตัวค่อนข้างสูง,0.4756548076923077
stewed tomatoes canned,66,0.5,0.078,15.8,9.0,2.3,2.6,0.0,0.6,0.03,0.0,0.3899999999999999,0.7692307692307693,5.266666666666667,10.4,90.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4754700549450549
veal brain cooked,461,32.6,7.4,0.0,0.0,38.9,0.0,10509.0,0.5,0.025,3503.0,37.0,50.15384615384616,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.47513392857142855
chocolate covered graham crackers,68,3.2,1.8,9.3,5.8,0.8,0.4,0.0,0.067,0.00335,0.0,9.0,4.923076923076923,3.1000000000000005,1.6,57.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47490894093406594
jerusalem artichokes,110,0.047,0.0,26.2,14.4,3.0,2.4,0.0,0.011,0.00055,0.0,0.0,0.0723076923076923,8.733333333333333,9.6,144.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.47481071016483517
tomato puree canned,95,0.5,0.098,22.5,12.1,4.1,4.8,0.0,0.002,0.0001,0.0,0.49,0.7692307692307693,7.5,19.2,121.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4747657335164835
frozen yogurt,221,6.3,4.0,37.6,34.7,5.2,0.0,22.6,0.1,0.005,7.533333333333333,20.0,9.692307692307692,12.533333333333331,0.0,347.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4747225732600733
chocolate frozen yogurt,221,6.3,4.0,37.6,33.5,5.2,4.0,22.6,0.1,0.005,7.533333333333333,20.0,9.692307692307692,12.533333333333331,16.0,335.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.4747225732600733
white cake with coconut frosting,399,11.5,4.4,70.8,64.3,4.9,1.1,1.1,0.3,0.015,0.3666666666666667,22.000000000000004,17.692307692307693,23.6,4.4,643.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ,0.47452852564102566
butter croissant,231,12.0,6.6,26.1,6.4,4.7,1.5,38.2,0.2,0.01,12.733333333333336,32.99999999999999,18.461538461538463,8.700000000000001,6.0,64.0,Low,0,ไขมันอิ่มตัวค่อนข้างสูง,0.47438012820512815
apple dippers mcdonalds,33,0.0,0.0,8.2,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.733333333333333,0.0,63.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4743571428571428
clementine,35,0.1,0.0,8.9,6.8,0.6,1.3,0.0,0.044,0.0022,0.0,0.0,0.1538461538461538,2.966666666666667,5.2,68.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47432965384615383
fruit nut squares,55,1.3,0.1,10.3,6.4,0.3,0.3,0.0,0.086,0.0042999999999999,0.0,0.5,2.0,3.4333333333333336,1.2,64.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47414632142857144
coleslaw dressing,62,5.3,0.8,3.8,3.2,0.1,0.024,4.2,0.1,0.005,1.4,4.0,8.153846153846153,1.2666666666666666,0.096,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47398722527472525
veal meat cooked,483,23.8,8.9,0.0,0.0,62.9,0.0,238.3,0.2,0.01,79.43333333333334,44.5,36.61538461538461,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.473925
big mac mcdonalds,563,32.8,8.3,44.0,8.7,25.9,3.5,78.8,1.0,0.05,26.266666666666666,41.5,50.46153846153846,14.666666666666666,14.000000000000002,86.99999999999999,Low,0,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง,0.4736607142857143
plum,30,0.2,0.062,7.5,6.5,0.5,0.9,0.0,0.0,0.0,0.0,0.31,0.3076923076923077,2.5,3.6000000000000005,65.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47358516483516483
jackfruit,33,0.2,0.071,8.1,6.7,0.6,0.5,0.0,0.094,0.0046999999999999,0.0,0.355,0.3076923076923077,2.7,2.0,67.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4735142005494506
mayonnaise dressing,103,11.7,1.6,0.066,0.093,0.0,0.0,0.0,0.081,0.00405,0.0,8.0,18.0,0.022,0.0,0.93,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4724317678571428
sugar cookies,72,3.2,0.8,10.2,5.7,0.8,0.1,7.7,0.007,0.00035,2.566666666666667,4.0,4.923076923076923,3.3999999999999995,0.4,57.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4723004885531135
fruit leather,52,0.4,0.025,12.0,6.9,0.029,0.0,0.0,0.0,0.0,0.0,0.125,0.6153846153846154,4.0,0.0,69.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47196140109890106
truffles,61,4.1,2.2,5.4,4.6,0.7,0.3,6.4,0.034,0.0017,2.1333333333333337,11.000000000000002,6.3076923076923075,1.8000000000000005,1.2,46.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4719533672161172
rutabaga cooked,72,0.4,0.007,16.4,9.5,2.2,4.3,0.0,0.049,0.00245,0.0,0.0349999999999999,0.6153846153846154,5.466666666666666,17.2,95.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4715090975274725
corn granola oil,124,14.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.500000000000001,21.53846153846154,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47085714285714286
mustard oil,124,14.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.53846153846154,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47085714285714286
canola oil,124,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.53846153846154,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47085714285714286
avocado oil,124,14.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.53846153846154,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47085714285714286
french dressing,73,7.2,0.9,2.5,2.6,0.1,0.0,0.0,0.1,0.005,0.0,4.5,11.076923076923077,0.8333333333333334,0.0,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4708498626373626
beef spleen cooked,447,12.9,4.3,0.0,0.0,77.3,0.0,1068.8,0.2,0.01,356.26666666666665,21.5,19.846153846153847,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง,0.47065027472527476
beets raw,58,0.2,0.028,13.0,9.2,2.2,3.8,0.0,0.1,0.005,0.0,0.1399999999999999,0.3076923076923077,4.333333333333334,15.2,92.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47029766483516483
whiskey sour mix,26,0.072,0.069,6.3,6.3,0.051,0.0,0.0,0.073,0.00365,0.0,0.345,0.1107692307692307,2.0999999999999996,0.0,63.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.47013649862637363
almond paste,1040,63.0,6.0,108.5,82.3,20.4,10.9,0.0,0.051,0.00255,0.0,30.0,96.92307692307692,36.16666666666667,43.6,823.0,Medium,1,น้ำตาลถึงหรือเกิน 10 กรัมต่อมื้อ | ไขมันอิ่มตัวค่อนข้างสูง,0.469980875
caramels,39,0.8,0.3,7.8,6.6,0.5,0.0,0.7,0.015,0.0007499999999999,0.2333333333333333,1.5,1.2307692307692308,2.6,0.0,65.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น,0.4697159867216117
